,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,total_cost,group_size,night_total
3523,tour_5268,china,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,0,0,4,0,Cash,1, Wildlife,7541625.0,1,4
3524,tour_5269,china,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,4,0,Cash,1, Wildlife,7624500.0,1,4
3525,tour_527,kenya,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,1,Cash,0,No comments,870187.5,1,5
3526,tour_5270,kenya,1-24,Alone,0,1,Meetings and Conference,Cultural tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,260000.0,1,2
3527,tour_5272,qatar,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,12,3,Cash,1,Excellent Experience,71471400.0,1,15
3528,tour_5273,italy,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,0,Cash,0, Wildlife,16429949.2,2,7
3529,tour_5275,south africa,45-64,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,828750.0,1,2
3530,tour_5276,italy,25-44,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,7,7,Cash,1,Excellent Experience,1680705.0,4,14
3531,tour_5277,zambia,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,Friendly People,704314.8,1,7
3532,tour_5279,zambia,25-44,Alone,0,1,Business,Mountain climbing,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,10,0,Cash,1,Friendly People,540000.0,1,10
3533,tour_528,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,497250.0,1,3
3534,tour_5280,zambia,25-44,Alone,0,1,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,"Wonderful Country, Landscape, Nature",158868.0,1,3
3535,tour_5281,united states of america,45-64,Friends/Relatives,2,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,14,2,Cash,0,Good service,20884500.0,2,16
3536,tour_5283,sudan,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,Trade fair,0,0,0,0,0,0,0,0,0,14,Cash,1,Good service,8287500.0,2,14
3537,tour_5285,switzerland,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,10,7,Cash,1, Wildlife,22376250.0,2,17
3538,tour_5286,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,116025.0,1,1
3539,tour_5288,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,600000.0,1,2
3540,tour_5289,zimbabwe,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,0,Good service,200000.0,1,2
3541,tour_529,united kingdom,1-24,Alone,1,0,Volunteering,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,0,0,26,2,Cash,1,No comments,8250645.0,1,28
3542,tour_5290,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,6630000.0,1,1
3543,tour_5291,drc,25-44,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,No comments,62000.0,1,1
3544,tour_5293,malawi,1-24,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,130000.0,1,2
3545,tour_5294,zimbabwe,25-44,Spouse,1,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,0,Cash,1,No comments,200000.0,2,3
3546,tour_5296,israel,45-64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,7,5,Cash,1,Friendly People,28260375.0,4,12
3547,tour_5297,spain,1-24,Alone,1,0,Volunteering,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,43,0,Cash,1,"Wonderful Country, Landscape, Nature",318240.0,1,43
3548,tour_5299,germany,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,0,0,0,1,1,0,10,0,Cash,1,No comments,55734744.8,2,10
3549,tour_53,south africa,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,"Wonderful Country, Landscape, Nature",140000.0,1,2
3550,tour_530,italy,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,10,1,Cash,0,"Wonderful Country, Landscape, Nature",1657500.0,2,11
3551,tour_5300,germany,1-24,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,7,6,Cash,1,Good service,775540.0,1,13
3552,tour_5304,sudan,25-44,Spouse and Children,2,2,Leisure and Holidays,Cultural tourism,others,0,0,0,0,0,0,0,0,0,4,Credit Card,1,Friendly People,4972500.0,4,4
3553,tour_5305,united states of america,45-64,Children,0,2,Leisure and Holidays,Conference tourism,"Friends, relatives",1,0,1,1,0,1,1,1,9,0,Credit Card,1,Friendly People,38039625.0,2,9
3554,tour_5307,united kingdom,45-64,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,1,Friendly People,76816350.0,4,14
3555,tour_5310,zimbabwe,45-64,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,3,0,Cash,0,No comments,411600.0,1,3
3556,tour_5311,drc,45-64,Alone,0,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0, Wildlife,135000.0,1,1
3557,tour_5312,zimbabwe,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,570000.0,1,2
3558,tour_5313,burundi,25-44,Spouse and Children,2,1,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,77000.0,3,2
3559,tour_5314,zimbabwe,45-64,Spouse,2,1,Other,Hunting tourism,Tanzania Mission Abroad,0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,1494200.0,3,3
3560,tour_5315,zambia,45-64,Friends/Relatives,1,2,Meetings and Conference,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,0,Cash,0,Good service,100000.0,3,7
3561,tour_5316,zimbabwe,25-44,Alone,0,1,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,"Wonderful Country, Landscape, Nature",397800.0,1,2
3562,tour_5317,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1, Wildlife,331500.0,1,2
3563,tour_5318,uganda,25-44,Alone,0,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,0,"Wonderful Country, Landscape, Nature",300000.0,1,10
3564,tour_5319,united states of america,1-24,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,4,10,Cash,1,Friendly People,3812250.0,1,14
3565,tour_5320,france,25-44,Spouse and Children,3,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,0,1,0,11,7,Cash,1,Friendly People,21050250.0,4,18
3566,tour_5321,kenya,25-44,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,245388.0,1,2
3567,tour_5322,spain,45-64,Friends/Relatives,9,10,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,13,3,Cash,1,"Wonderful Country, Landscape, Nature",20884500.0,19,16
3568,tour_5323,south africa,25-44,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Cash,0,Friendly People,50719500.0,3,7
3569,tour_5324,germany,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,others,1,1,1,1,0,0,0,0,0,10,Cash,0,Satisfies and Hope Come Back,11573583.0,2,10
3570,tour_5326,south africa,25-44,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,7,Cash,1,Good service,10253008.0,2,7
3571,tour_5327,spain,25-44,Friends/Relatives,0,2,Leisure and Holidays,Beach tourism,others,1,1,1,0,0,1,0,0,0,11,Credit Card,1, Wildlife,15658377.0,2,11
3572,tour_5328,italy,45-64,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,11,5,Cash,1, Wildlife,828750.0,2,16
3573,tour_5329,united states of america,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,13,0,Cash,1,Friendly People,60830250.0,2,13
3574,tour_533,netherlands,25-44,Friends/Relatives,1,2,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,9,0,Cash,1,Friendly People,9398025.0,3,9
3575,tour_5330,mozambique,45-64,Friends/Relatives,1,1,Meetings and Conference,Mountain climbing,others,1,1,1,1,1,0,0,1,0,6,Cash,1,Friendly People,9779250.0,2,6
3576,tour_5331,united kingdom,1-24,Alone,1,0,Volunteering,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,12,0,Cash,1,Friendly People,3629925.0,1,12
3577,tour_5332,united states of america,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1,"Wonderful Country, Landscape, Nature",828750.0,2,4
3578,tour_5333,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,5,Cash,1,No comments,5287425.0,1,15
3579,tour_5335,kenya,25-44,Children,0,2,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,3315000.0,2,4
3580,tour_5336,united kingdom,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,0,6,Cash,1, Wildlife,828750.0,2,6
3581,tour_5338,new zealand,25-44,Children,2,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,10,0,Cash,1,Friendly People,182325.0,2,10
3582,tour_5339,united kingdom,45-64,Spouse and Children,2,3,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,1,1,1,1,1,0,0,6,6,Cash,1,Friendly People,29835000.0,5,12
3583,tour_534,united kingdom,25-44,Spouse,1,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,0,Cash,1, Wildlife,4972500.0,2,13
3584,tour_5340,united states of america,25-44,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,13,3,Credit Card,1, Wildlife,19061250.0,2,16
3585,tour_5344,new zealand,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,5,0,Cash,0, Wildlife,4972500.0,1,5
3586,tour_5345,united kingdom,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,9,0,Cash,1,Friendly People,2817750.0,1,9
3587,tour_5346,united kingdom,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,7,0,Cash,1, Wildlife,52600.0,2,7
3588,tour_5347,japan,25-44,Alone,0,1,Scientific and Academic,Hunting tourism,others,1,0,1,1,0,0,1,0,3,0,Cash,1,Good service,314925.0,1,3
3589,tour_5348,switzerland,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,1,"Wonderful Country, Landscape, Nature",4392375.0,1,14
3590,tour_535,kenya,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,Trade fair,0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,300000.0,1,2
3591,tour_5351,japan,1-24,Alone,1,0,Scientific and Academic,Hunting tourism,others,1,0,1,1,0,0,1,0,3,0,Cash,1,Good service,314925.0,1,3
3592,tour_5352,united states of america,25-44,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,9,0,Cash,1,Good service,2817750.0,1,9
3593,tour_5353,united kingdom,25-44,Alone,1,0,Leisure and Holidays,Hunting tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,9,0,Cash,1,Good service,2652000.0,1,9
3594,tour_5356,zimbabwe,25-44,Friends/Relatives,1,1,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,1234837.5,2,3
3595,tour_5357,italy,1-24,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,1,No comments,8668840.6,2,7
3596,tour_5358,zimbabwe,25-44,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,1,0,Cash,1,Good service,1020000.0,1,1
3597,tour_5359,australia,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,5,5,Cash,1, Wildlife,4143750.0,1,10
3598,tour_5361,belgium,25-44,Alone,0,1,Volunteering,Hunting tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,70,0,Cash,0,Friendly People,281775.0,1,70
3599,tour_5363,united kingdom,1-24,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,10,0,Cash,1,"Wonderful Country, Landscape, Nature",5822797.5,1,10
3600,tour_5364,zimbabwe,25-44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,450000.0,1,3
3601,tour_5365,germany,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,0,0,1,9,5,Cash,1,No comments,4475250.0,2,14
3602,tour_5366,zambia,25-44,Alone,0,1,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,11,0,Cash,0,Friendly People,828750.0,1,11
3603,tour_5368,denmark,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,7,Credit Card,1,No comments,18870940.0,2,7
3604,tour_537,united states of america,1-24,Friends/Relatives,1,1,Visiting Friends and Relatives,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,0,Cash,1,Friendly People,5801250.0,2,12
3605,tour_5370,italy,25-44,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,1,0,1,0,0,0,13,Cash,0,"Wonderful Country, Landscape, Nature",6165900.0,1,13
3606,tour_5371,spain,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,3,Cash,1,Friendly People,2496263.0,2,9
3607,tour_5372,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Good service,100000.0,1,1
3608,tour_5373,france,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,1,1,0,5,5,Cash,1, Wildlife,16624725.0,2,10
3609,tour_5374,italy,25-44,Friends/Relatives,1,1,Leisure and Holidays,Cultural tourism,others,0,0,0,0,0,0,0,0,0,4,Cash,0,No comments,3480750.0,2,4
3610,tour_5375,zimbabwe,25-44,Alone,0,1,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,No comments,497250.0,1,1
3611,tour_5376,zambia,25-44,Alone,1,0,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,1,Friendly People,520000.0,1,6
3612,tour_5377,zimbabwe,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,No comments,348075.0,1,1
3613,tour_5378,china,45-64,Children,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,0,1,1,0,0,0,0,0,5,Cash,0, Wildlife,10773750.0,2,5
3614,tour_5381,australia,25-44,Friends/Relatives,2,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,5,Credit Card,1, Wildlife,1134665.0,3,9
3615,tour_5382,zambia,25-44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,350000.0,1,5
3616,tour_5383,australia,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,0,10,Cash,1,Excellent Experience,5801250.0,2,10
3617,tour_5384,italy,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,6,Cash,1, Wildlife,18564000.0,2,12
3618,tour_5385,germany,45-64,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,others,1,1,1,1,1,0,1,1,0,13,Credit Card,0,Friendly People,22466367.0,4,13
3619,tour_5387,australia,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,5,0,Credit Card,1,"Wonderful Country, Landscape, Nature",15399832.5,2,5
3620,tour_5388,united states of america,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,7,0,Cash,1,Friendly People,4624425.0,1,7
3621,tour_5390,united states of america,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,0,1,1,1,1,10,0,Cash,1,Friendly People,9945000.0,1,10
3622,tour_5391,united states of america,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,0,1,1,0,0,7,0,Cash,1,Friendly People,8536125.0,1,7
3623,tour_5392,united kingdom,45-64,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,0,0,4,4,Cash,1,Friendly People,6930007.5,1,8
3624,tour_5394,united kingdom,1-24,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,14,7,Cash,1, Wildlife,3397875.0,2,21
3625,tour_5395,spain,45-64,Children,1,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,1,1,1,1,9,0,Cash,1,"Wonderful Country, Landscape, Nature",2154750.0,2,9
3626,tour_5396,kenya,45-64,Alone,1,0,Leisure and Holidays,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,56628.0,1,2
3627,tour_5398,united states of america,25-44,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,11,0,Credit Card,1,Friendly People,9945000.0,2,11
3628,tour_5399,france,25-44,Alone,1,0,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,14,0,Cash,1,Friendly People,3903247.6,1,14
3629,tour_540,portugal,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,7,4,Cash,1,No comments,19061250.0,2,11
3630,tour_5400,zambia,25-44,Alone,0,1,Business,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,1,0,Cash,0,No comments,3315000.0,1,1
3631,tour_5401,italy,45-64,Children,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,0,Good service,2652000.0,4,7
3632,tour_5402,united kingdom,45-64,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,25,Cash,0,Excellent Experience,1138020.0,1,25
3633,tour_5404,spain,25-44,Friends/Relatives,3,0,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,0,0,0,5,Cash,1,Friendly People,22920233.0,3,5
3634,tour_5408,south africa,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,0,7,Credit Card,0, Wildlife,3646500.0,2,7
3635,tour_541,sweden,25-44,Spouse and Children,2,1,Visiting Friends and Relatives,Hunting tourism,others,0,0,0,0,0,0,0,0,21,0,Cash,0,Friendly People,25000000.0,3,21
3636,tour_5411,united kingdom,45-64,Spouse,1,1,Visiting Friends and Relatives,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,2,10,Credit Card,0,Friendly People,7112625.0,2,12
3637,tour_5412,united states of america,65+,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,Trade fair,1,0,1,1,1,1,1,0,6,0,Credit Card,1, Wildlife,77902500.0,2,6
3638,tour_5413,united kingdom,1-24,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,12,3,Cash,1, Wildlife,4972500.0,1,15
3639,tour_5414,canada,45-64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,4,Credit Card,1,Friendly People,61327500.0,4,11
3640,tour_5415,south africa,45-64,Friends/Relatives,1,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,1,0,7,Cash,1,Friendly People,26516400.0,3,7
3641,tour_5416,france,25-44,Spouse,1,1,Business,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,0,1,1,0,2,Cash,1,Friendly People,8337225.0,2,2
3642,tour_5417,united kingdom,1-24,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,12,3,Cash,1, Wildlife,5055375.0,1,15
3643,tour_5418,spain,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,0,5,Credit Card,0, Wildlife,10608000.0,2,5
3644,tour_5419,south africa,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,1,1,1,1,1,0,0,1,0,7,Cash,1,Friendly People,44669625.0,2,7
3645,tour_542,oman,25-44,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",1,0,1,1,0,0,0,0,5,0,Cash,0, Wildlife,5801250.0,1,5
3646,tour_5421,south africa,25-44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,7,Credit Card,1, Wildlife,14584020.0,2,7
3647,tour_5422,italy,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,7,0,Cash,1,"Wonderful Country, Landscape, Nature",9149400.0,2,7
3648,tour_5424,germany,25-44,Friends/Relatives,4,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,7,10,Cash,1,No comments,39780000.0,5,17
3649,tour_5425,united kingdom,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,10,0,Cash,1,Friendly People,2900625.0,2,10
3650,tour_5426,italy,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,14,Cash,1,Excellent Experience,11460116.5,2,14
3651,tour_5427,india,45-64,Spouse,1,1,Visiting Friends and Relatives,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,0,Credit Card,1,Friendly People,11784825.0,2,7
3652,tour_5428,united states of america,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,11,0,Cash,1, Wildlife,16740750.0,1,11
3653,tour_5429,india,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Good service,248625.0,1,3
3654,tour_5430,india,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,1,1,1,1,1,1,1,0,7,0,Cash,1,Friendly People,8619000.0,2,7
3655,tour_5433,canada,65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,6,5,Credit Card,1,Friendly People,14503676.6,1,11
3656,tour_5434,kenya,45-64,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,5,0,Credit Card,0,No comments,4000000.0,1,5
3657,tour_5435,germany,1-24,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,11,0,Cash,0,Good service,2269330.0,1,11
3658,tour_5436,united kingdom,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,0,1,1,0,0,4,0,Credit Card,1,Excellent Experience,34807500.0,2,4
3659,tour_5437,malawi,25-44,Alone,1,0,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,No comments,150000.0,1,2
3660,tour_5439,uganda,25-44,Alone,0,1,Business,Beach tourism,others,0,0,0,0,0,0,0,0,14,0,Cash,0,Friendly People,400000.0,1,14
3661,tour_544,netherlands,25-44,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,14,6,Cash,1,Friendly People,28177500.0,4,20
3662,tour_5440,germany,1-24,Alone,1,0,Leisure and Holidays,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,16,9,Cash,0,Friendly People,1650000.0,1,25
3663,tour_5441,united kingdom,25-44,Alone,1,0,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,10,4,Cash,1,"Wonderful Country, Landscape, Nature",5693512.5,1,14
3664,tour_5442,spain,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,others,0,0,0,0,0,0,0,0,0,6,Cash,0,No comments,2269330.0,2,6
3665,tour_5443,spain,25-44,Spouse,1,1,Leisure and Holidays,Conference tourism,others,1,0,1,1,1,1,1,0,6,0,Cash,1,"Wonderful Country, Landscape, Nature",663000.0,2,6
3666,tour_5445,united kingdom,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,9,0,Cash,1,"Wonderful Country, Landscape, Nature",4523629.5,1,9
