,ID,country,age_group,travel_with,total_female,total_male,purpose,main_activity,info_source,tour_arrangement,package_transport_int,package_accomodation,package_food,package_transport_tz,package_sightseeing,package_guided_tour,package_insurance,night_mainland,night_zanzibar,payment_mode,first_trip_tz,most_impressing,group_size,night_total
1184,tour_5337,GERMANY,24-Jan,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,0,Friendly People,1,4
1185,tour_5341,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Conference tourism,"Radio, TV, Web",1,1,1,1,1,1,1,0,13,4,Cash,1,Friendly People,2,17
1186,tour_5342,UNITED STATES OF AMERICA,45-64,Alone,0,1,Meetings and Conference,Mountain climbing,"Friends, relatives",1,1,0,1,1,0,0,0,4,0,Cash,0,Friendly People,1,4
1187,tour_5343,JAMAICA,24-Jan,Alone,1,0,Scientific and Academic,Hunting tourism,others,1,0,1,1,0,0,1,0,3,0,Cash,1,No comments,1,3
1188,tour_5349,KENYA,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1189,tour_5350,SWITZERLAND,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,14,0,Cash,1,"Wonderful Country, Landscape, Nature",1,14
1190,tour_5354,UNITED STATES OF AMERICA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,6,0,Cash,0,Friendly People,2,6
1191,tour_5355,ITALY,45-64,Spouse and Children,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,7,Cash,1, Wildlife,4,7
1192,tour_536,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,1,1,1,1,1,1,1,12,3,Cash,1,Friendly People,2,15
1193,tour_5360,AUSTRALIA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,0,1,1,1,1,1,0,6,3,Cash,1, Wildlife,2,9
1194,tour_5362,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
1195,tour_5367,ITALY,25-44,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,0,1,1,1,1,1,0,10,Credit Card,1,No comments,4,10
1196,tour_5369,SWAZILAND,25-44,Children,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,6,4,Cash,1, Wildlife,3,10
1197,tour_5379,ZIMBABWE,25-44,Alone,1,0,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,1,1
1198,tour_538,UNITED STATES OF AMERICA,45-64,Children,3,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,0,1,1,0,6,3,Credit Card,1,No comments,3,9
1199,tour_5380,SWAZILAND,45-64,Spouse and Children,2,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,12,4,Cash,1,Friendly People,4,16
1200,tour_5386,KENYA,24-Jan,Friends/Relatives,0,2,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,0,0,0,9,0,Cash,0, Wildlife,2,9
1201,tour_5389,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,others,1,0,1,1,1,1,1,0,6,6,Cash,1, Wildlife,2,12
1202,tour_539,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,4,Cash,1,"Wonderful Country, Landscape, Nature",2,9
1203,tour_5393,AUSTRALIA,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,5,0,Cash,1,Friendly People,1,5
1204,tour_5397,UNITED KINGDOM,25-44,Friends/Relatives,1,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,7,0,Cash,1,No comments,2,7
1205,tour_54,UNITED STATES OF AMERICA,25-44,Alone,1,0,Meetings and Conference,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,13,1,Cash,0,Good service,1,14
1206,tour_5403,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1207,tour_5405,ZAMBIA,25-44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,5,0,Cash,0,Friendly People,1,5
1208,tour_5406,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,0,7,Cash,1,"Wonderful Country, Landscape, Nature",2,7
1209,tour_5407,SPAIN,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,0,0,4,4,Credit Card,1,Friendly People,2,8
1210,tour_5409,ZAMBIA,24-Jan,Friends/Relatives,0,2,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,2,3
1211,tour_5410,AUSTRIA,25-44,Friends/Relatives,5,3,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,7,4,Cash,1,"Wonderful Country, Landscape, Nature",8,11
1212,tour_5420,UNITED KINGDOM,24-Jan,Alone,1,0,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,11,3,Cash,1, Wildlife,1,14
1213,tour_5423,SOUTH AFRICA,25-44,Friends/Relatives,2,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,14,Cash,1, Wildlife,2,14
1214,tour_543,UAE,45-64,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,21,Cash,0,No comments,1,21
1215,tour_5431,CHINA,25-44,Spouse and Children,1,2,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,3,0,Cash,1, Wildlife,3,3
1216,tour_5432,GERMANY,45-64,Spouse and Children,1,3,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,1,1,1,1,1,1,1,11,0,Cash,0, Wildlife,4,11
1217,tour_5438,FRANCE,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,7,10,Credit Card,1, Wildlife,1,17
1218,tour_5444,ITALY,45-64,Children,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,7,Cash,1,No comments,2,7
1219,tour_5450,UAE,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,0,1,0,1,0,7,4,Cash,1,"Wonderful Country, Landscape, Nature",1,11
1220,tour_5452,KENYA,25-44,Alone,1,0,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,4,Cash,1,Friendly People,1,4
1221,tour_5461,UNITED STATES OF AMERICA,65+,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Cash,1, Wildlife,1,4
1222,tour_5465,UGANDA,24-Jan,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,Friendly People,1,3
1223,tour_5470,ZAMBIA,25-44,Alone,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1224,tour_5477,CHINA,25-44,Children,2,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,6,2,Cash,1, Wildlife,2,8
1225,tour_5479,AUSTRIA,25-44,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",1,1,0,1,1,0,0,0,0,14,Cash,1,Friendly People,2,14
1226,tour_5481,FRANCE,25-44,Spouse,1,1,Other,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,1,7,4,Cash,1, Wildlife,2,11
1227,tour_5483,FRANCE,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,9,Cash,1,"Wonderful Country, Landscape, Nature",2,15
1228,tour_5486,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
1229,tour_549,SOUTH AFRICA,45-64,Alone,0,1,Business,Mountain climbing,Trade fair,0,0,0,0,0,0,0,0,3,0,Cash,0,No comments,1,3
1230,tour_5490,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,5,7,Cash,1, Wildlife,2,12
1231,tour_5491,CHINA,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,4,Cash,1, Wildlife,2,8
1232,tour_5492,ZIMBABWE,25-44,Children,0,2,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,No comments,2,1
1233,tour_5495,POLAND,25-44,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",0,0,0,0,0,0,0,0,17,2,Cash,1,"Wonderful Country, Landscape, Nature",1,19
1234,tour_5499,NETHERLANDS,25-44,Friends/Relatives,3,3,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,7,0,Cash,1,Friendly People,6,7
1235,tour_550,SOUTH AFRICA,25-44,Alone,0,1,Business,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Credit Card,1, Wildlife,1,3
1236,tour_5506,ZAMBIA,25-44,Alone,0,1,Business,Hunting tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1237,tour_5508,MOROCCO,45-64,Spouse and Children,4,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,6,4,Credit Card,1, Wildlife,5,10
1238,tour_5509,GERMANY,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,0,1,1,13,3,Cash,1,"Wonderful Country, Landscape, Nature",2,16
1239,tour_5512,ITALY,25-44,Friends/Relatives,2,2,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,0,7,Credit Card,1,Good service,4,7
1240,tour_5519,ZIMBABWE,25-44,Alone,1,0,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
1241,tour_5521,DRC,45-64,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,"Wonderful Country, Landscape, Nature",1,1
1242,tour_5524,INDIA,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1243,tour_5525,ZIMBABWE,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1244,tour_5527,ZIMBABWE,25-44,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,4,0,Credit Card,1,Friendly People,1,4
1245,tour_5529,ZAMBIA,25-44,Alone,0,1,Business,Wildlife tourism,Trade fair,0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1246,tour_553,GREECE,25-44,Friends/Relatives,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,4,Cash,0,"Wonderful Country, Landscape, Nature",2,6
1247,tour_5531,BURUNDI,25-44,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,1,0,Cash,0,Excellent Experience,1,1
1248,tour_5546,FRANCE,45-64,Spouse and Children,1,2,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,17,6,Cash,0,Excellent Experience,3,23
1249,tour_5549,EGYPT,25-44,Alone,0,1,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,7,7,Cash,1,Friendly People,1,14
1250,tour_5552,UNITED STATES OF AMERICA,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,1,4,0,Cash,1,Excellent Experience,2,4
1251,tour_5553,UNITED KINGDOM,45-64,Children,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,5,Credit Card,1,Friendly People,3,5
1252,tour_5555,ITALY,45-64,Friends/Relatives,4,3,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,14,Cash,1,Friendly People,7,14
1253,tour_556,UNITED STATES OF AMERICA,25-44,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",1,0,1,1,1,1,1,0,6,4,Cash,1, Wildlife,2,10
1254,tour_5566,CANADA,65+,Spouse and Children,2,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,1,0,0,12,0,Cash,1, Wildlife,3,12
1255,tour_5567,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,9,3,Credit Card,1,Friendly People,2,12
1256,tour_5569,ZIMBABWE,45-64,Alone,0,1,Business,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,3,Cash,0, Wildlife,1,3
1257,tour_557,AUSTRALIA,25-44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,42,0,Credit Card,0, Wildlife,1,42
1258,tour_5586,OMAN,25-44,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,0,1,0,1,1,1,0,4,4,Cash,1, Wildlife,3,8
1259,tour_5588,CYPRUS,25-44,Friends/Relatives,1,2,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,9,0,Cash,1,Friendly People,3,9
1260,tour_559,KENYA,25-44,Alone,0,1,Meetings and Conference,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,6,0,Cash,0, Wildlife,1,6
1261,tour_5590,AUSTRALIA,65+,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,6,Credit Card,1,Friendly People,2,6
1262,tour_5600,UNITED KINGDOM,45-64,Spouse and Children,1,3,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,5,Credit Card,1,Friendly People,4,5
1263,tour_5601,UAE,25-44,Alone,0,1,Volunteering,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,0,Cash,1,Friendly People,1,12
1264,tour_5603,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,1,No comments,1,3
1265,tour_5609,BURUNDI,25-44,Alone,0,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,No comments,1,3
1266,tour_561,MALAWI,45-64,Spouse and Children,2,3,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,3,4,Cash,1,Good service,5,7
1267,tour_5610,UGANDA,45-64,Alone,0,1,Other,Hunting tourism,others,0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1268,tour_5613,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1269,tour_5617,ZAMBIA,45-64,Alone,0,1,Leisure and Holidays,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1,Friendly People,1,4
1270,tour_5618,ZIMBABWE,25-44,Friends/Relatives,0,2,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,1,Friendly People,2,1
1271,tour_5619,ZIMBABWE,25-44,Friends/Relatives,0,2,Other,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,0,Cash,1, Wildlife,2,3
1272,tour_562,GERMANY,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,7,7,Cash,1, Wildlife,2,14
1273,tour_5625,ZAMBIA,25-44,Alone,0,1,Meetings and Conference,Mountain climbing,Trade fair,0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
1274,tour_5628,KENYA,24-Jan,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,12,0,Cash,0,Friendly People,1,12
1275,tour_5629,ITALY,25-44,Alone,1,0,Leisure and Holidays,Bird watching,"Friends, relatives",1,0,1,1,0,0,0,0,7,0,Cash,1,No comments,1,7
1276,tour_5635,KENYA,24-Jan,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0, Wildlife,1,2
1277,tour_5639,ZIMBABWE,25-44,Friends/Relatives,0,3,Business,Beach tourism,"Travel, agent, tour operator",1,1,0,0,0,0,0,0,2,0,Cash,1,No comments,3,2
1278,tour_5644,UGANDA,65+,Alone,0,1,Visiting Friends and Relatives,Cultural tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,"Wonderful Country, Landscape, Nature",1,3
1279,tour_5647,ZIMBABWE,25-44,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,0,Friendly People,1,2
1280,tour_5660,GERMANY,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,1,1,1,1,1,1,0,7,0,Cash,1, Wildlife,1,7
1281,tour_5661,JAPAN,24-Jan,Alone,0,1,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,6,0,Cash,1,Good service,1,6
1282,tour_567,UNITED KINGDOM,45-64,Alone,0,1,Meetings and Conference,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1283,tour_5671,ZIMBABWE,45-64,Alone,0,1,Business,Beach tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,3,0,Cash,0, Wildlife,1,3
1284,tour_5675,RWANDA,25-44,Spouse,1,1,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,4,0,Cash,1,Friendly People,2,4
1285,tour_5676,ITALY,24-Jan,Friends/Relatives,2,1,Leisure and Holidays,Beach tourism,"Friends, relatives",1,1,1,1,1,0,0,0,0,5,Credit Card,0,Good service,3,5
1286,tour_5677,FRANCE,45-64,Spouse,1,1,Leisure and Holidays,business,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,9,Cash,1,Friendly People,2,9
1287,tour_5680,UNITED STATES OF AMERICA,25-44,Friends/Relatives,1,3,Business,Wildlife tourism,Trade fair,0,0,0,0,0,0,0,0,21,0,Cash,0,No comments,4,21
1288,tour_5690,ZIMBABWE,25-44,Alone,0,1,Meetings and Conference,Cultural tourism,Trade fair,0,0,0,0,0,0,0,0,2,0,Cash,0, Wildlife,1,2
1289,tour_5692,ZIMBABWE,25-44,Friends/Relatives,0,1,Business,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Cash,1,Friendly People,1,2
1290,tour_5698,CANADA,25-44,Alone,0,1,Business,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1291,tour_570,UNITED KINGDOM,25-44,Friends/Relatives,0,6,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,14,0,Cash,1, Wildlife,6,14
1292,tour_5700,ITALY,45-64,Spouse and Children,2,3,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,1,1,1,1,1,0,1,7,7,Cash,1,Friendly People,5,14
1293,tour_5702,UNITED STATES OF AMERICA,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,0,1,1,1,0,14,0,Cash,1,Friendly People,1,14
1294,tour_5704,UNITED KINGDOM,24-Jan,Friends/Relatives,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,0,1,1,1,0,0,0,4,0,Cash,1,Friendly People,2,4
1295,tour_5708,SOUTH AFRICA,65+,Alone,0,1,Business,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,14,0,Credit Card,0,Good service,1,14
1296,tour_5709,ITALY,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,0,0,0,14,Cash,1,Excellent Experience,2,14
1297,tour_5711,UNITED STATES OF AMERICA,45-64,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,11,0,Cash,1,Excellent Experience,1,11
1298,tour_5715,KENYA,45-64,Alone,0,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,3,0,Cash,1, Wildlife,1,3
1299,tour_5720,SOUTH AFRICA,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Newspaper, magazines,brochures",1,1,1,1,1,0,0,0,0,7,Cash,1,Friendly People,2,7
1300,tour_5725,SWEDEN,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,inflight magazines,1,0,1,1,1,1,1,0,9,0,Cash,1,Good service,1,9
1301,tour_573,NORWAY,25-44,Alone,0,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,70,0,Cash,0,Friendly People,1,70
1302,tour_5733,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,0,0,0,7,Cash,1,No comments,2,7
1303,tour_5737,BELGIUM,24-Jan,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",1,0,1,1,1,1,1,0,11,0,Cash,1,"Wonderful Country, Landscape, Nature",1,11
1304,tour_5740,UNITED STATES OF AMERICA,25-44,Friends/Relatives,4,7,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,0,1,0,1,1,1,0,14,5,Cash,1,Friendly People,11,19
1305,tour_5747,NORWAY,24-Jan,Alone,1,0,Visiting Friends and Relatives,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,3,0,Cash,0,No comments,1,3
1306,tour_5748,AUSTRALIA,24-Jan,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,4,0,Cash,1, Wildlife,1,4
1307,tour_5749,NETHERLANDS,25-44,Friends/Relatives,2,0,Leisure and Holidays,Wildlife tourism,"Newspaper, magazines,brochures",0,0,0,0,0,0,0,0,13,6,Cash,1, Wildlife,2,19
1308,tour_5750,AUSTRALIA,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,4,0,Cash,1, Wildlife,1,4
1309,tour_5751,MACEDONIA,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,5,Cash,1, Wildlife,2,6
1310,tour_5764,UNITED KINGDOM,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,15,Cash,1,Friendly People,2,19
1311,tour_5768,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Cultural tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,7,Credit Card,1,Friendly People,2,7
1312,tour_5770,PORTUGAL,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,0,4,Cash,1, Wildlife,2,4
1313,tour_5773,KENYA,45-64,Alone,1,0,Other,Hunting tourism,"Friends, relatives",0,0,0,0,0,0,0,0,1,0,Cash,0,Friendly People,1,1
1314,tour_5775,GERMANY,45-64,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,0,10,7,Cash,1,Good service,2,17
1315,tour_5778,SOUTH AFRICA,45-64,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,1,1,1,0,4,Cash,1,Friendly People,2,4
1316,tour_5779,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,0,3,Credit Card,1,Excellent Experience,2,3
1317,tour_5781,FRANCE,25-44,Spouse and Children,2,2,Leisure and Holidays,Conference tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,0,5,5,Credit Card,1,Friendly People,4,10
1318,tour_5782,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,1,0,1,1,0,7,Cash,1,"Wonderful Country, Landscape, Nature",2,7
1319,tour_5783,ZIMBABWE,45-64,Alone,1,0,Visiting Friends and Relatives,Beach tourism,"Radio, TV, Web",0,0,0,0,0,0,0,0,3,0,Cash,0,Friendly People,1,3
1320,tour_5787,ITALY,25-44,Spouse,1,1,Leisure and Holidays,Beach tourism,"Travel, agent, tour operator",1,1,1,1,0,0,0,0,0,9,Cash,1,No comments,2,9
1321,tour_5796,FRANCE,25-44,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",0,0,0,0,0,0,0,0,4,4,Cash,1, Wildlife,1,8
1322,tour_5804,AUSTRALIA,65+,Spouse,1,1,Leisure and Holidays,Wildlife tourism,"Radio, TV, Web",1,1,1,1,1,1,0,0,4,0,Cash,1, Wildlife,2,4
1323,tour_5808,ISRAEL,24-Jan,Alone,1,0,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,0,1,0,6,0,Cash,1,Friendly People,1,6
1324,tour_5810,UNITED STATES OF AMERICA,25-44,Spouse,1,1,Leisure and Holidays,Wildlife tourism,inflight magazines,1,0,1,1,1,1,1,0,4,0,Cash,1,Excellent Experience,2,4
1325,tour_5811,CANADA,45-64,Alone,0,1,Leisure and Holidays,Conference tourism,"Friends, relatives",1,0,1,0,0,1,0,0,14,0,Cash,1,Friendly People,1,14
1326,tour_5814,PHILIPPINES,45-64,Alone,0,1,Business,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,30,0,Cash,0,No comments,1,30
1327,tour_5815,UNITED KINGDOM,25-44,Alone,0,1,Leisure and Holidays,Wildlife tourism,"Travel, agent, tour operator",1,0,1,1,1,1,1,0,7,0,Cash,1, Wildlife,1,7
1328,tour_582,GERMANY,24-Jan,Friends/Relatives,1,1,Leisure and Holidays,Wildlife tourism,"Friends, relatives",0,0,0,0,0,0,0,0,2,0,Credit Card,0,"Wonderful Country, Landscape, Nature",2,2
1329,tour_5823,GERMANY,24-Jan,Alone,1,0,Leisure and Holidays,Beach tourism,"Friends, relatives",0,0,0,0,0,0,0,0,11,4,Cash,0,Friendly People,1,15
